id,url,title,text,owner,datetime
19234554,https://t.me/tsn_ua/264338,Російські війська ймовірно намагатимуться прорватися до Миколаєва — мер міста Читати далі,Російські війська ймовірно намагатимуться прорватися до Миколаєва — мер міста Читати далі,ТСН,2022-03-03T22:14:22+00:00
19234555,https://t.me/tsn_ua/264337,Сирени лунають у багатьох містах України!,Сирени лунають у багатьох містах України! Повітряна небезпека! В укриття! Читати далі,ТСН,2022-03-03T22:14:21+00:00
19234556,https://t.me/tsn_ua/264339,"Олена Зеленська запустила власний телеграм-канал, який допоможе під час війни Читати далі","Олена Зеленська запустила власний телеграм-канал, який допоможе під час війни Читати далі",ТСН,2022-03-03T22:14:24+00:00
19234557,https://t.me/tsn_ua/264340,"Тернопіль, Коростень, Чернігівська область!","Тернопіль, Коростень, Чернігівська область! Повітряна тривога! Усі в укриття! Читати далі",ТСН,2022-03-03T22:14:25+00:00
19234558,https://t.me/tsn_ua/264341,"""Укрзалізниця"" опублікувала графік евакуаційних рейсів на 4 березня Читати далі","""Укрзалізниця"" опублікувала графік евакуаційних рейсів на 4 березня Читати далі",ТСН,2022-03-03T22:14:26+00:00
19234559,https://t.me/tsn_ua/264342,Ворог захопив телевежу у Херсоні: українців попередили про можливі фейки з боку російських окупантів Читати далі,Ворог захопив телевежу у Херсоні: українців попередили про можливі фейки з боку російських окупантів Читати далі,ТСН,2022-03-03T22:14:28+00:00
19234560,https://t.me/tsn_ua/264343,"""Їм нічого не світить"": у Раді попередили про швидше покарання у разі держзради чи співпраці з окупантами Читати далі","""Їм нічого не світить"": у Раді попередили про швидше покарання у разі держзради чи співпраці з окупантами Читати далі",ТСН,2022-03-03T22:14:29+00:00
19234562,https://t.me/tsn_ua/264344,Залізничні компанії ЄС пропонують українським біженцям безкоштовний проїзд Читати далі,Залізничні компанії ЄС пропонують українським біженцям безкоштовний проїзд Читати далі,ТСН,2022-03-03T22:14:30+00:00
19234564,https://t.me/tsn_ua/264345,Українців просять повідомляти дані про злочини російських окупантів прокурору з Гааги Читати далі,Українців просять повідомляти дані про злочини російських окупантів прокурору з Гааги Читати далі,ТСН,2022-03-03T22:14:31+00:00
19234568,https://t.me/tsn_ua/264346,У Києві знайшли мітки диверсантів на будівлях дипломатичних представництв Читати далі,У Києві знайшли мітки диверсантів на будівлях дипломатичних представництв Читати далі,ТСН,2022-03-03T22:14:33+00:00
19234572,https://t.me/tsn_ua/264348,"Кулеба закликав країни, які ще не надали Україні бойові літаки, зробити це зараз Читати далі","Кулеба закликав країни, які ще не надали Україні бойові літаки, зробити це зараз Читати далі",ТСН,2022-03-03T22:14:35+00:00
19234573,https://t.me/tsn_ua/264347,На Одещині врятували 6 моряків цивільного корабля HELT Читати далі,На Одещині врятували 6 моряків цивільного корабля HELT Читати далі,ТСН,2022-03-03T22:14:34+00:00
19234575,https://t.me/tsn_ua/264349,На Закарпатті відкрили транспортний хаб для приймання гумвантажів з Європи Читати далі,На Закарпатті відкрили транспортний хаб для приймання гумвантажів з Європи Читати далі,ТСН,2022-03-03T22:14:37+00:00
19235292,https://t.me/tsn_ua/264311,Дніпро і область!,Дніпро і область! Повітряна тривога! Читати далі,ТСН,2022-03-03T21:14:39+00:00
19235293,https://t.me/tsn_ua/264310,АЕС в Енергодарі перебуває під надійною охороною Читати далі,АЕС в Енергодарі перебуває під надійною охороною Читати далі,ТСН,2022-03-03T21:14:37+00:00
19235294,https://t.me/tsn_ua/264312,"Зеленський пояснив, чому Україна невідкладно повинна бути в ЄС Читати далі","Зеленський пояснив, чому Україна невідкладно повинна бути в ЄС Читати далі",ТСН,2022-03-03T21:14:40+00:00
19235296,https://t.me/tsn_ua/264313,Росіянин намагався вивезти з України 110 тисяч євро та 40 тисяч доларів: наслідки на відео Читати далі,Росіянин намагався вивезти з України 110 тисяч євро та 40 тисяч доларів: наслідки на відео Читати далі,ТСН,2022-03-03T21:14:41+00:00
19235297,https://t.me/tsn_ua/264314,"Кривий Ріг, тривога!","Кривий Ріг, тривога! Читати далі",ТСН,2022-03-03T21:14:42+00:00
19235300,https://t.me/tsn_ua/264315,"Вода змінила колір або є запах: киянам пояснили, що робити у такій ситуації Читати далі","Вода змінила колір або є запах: киянам пояснили, що робити у такій ситуації Читати далі",ТСН,2022-03-03T21:14:43+00:00
19235301,https://t.me/tsn_ua/264317,Пів міста без світла: у Сумах окупанти пошкодили ТЕЦ та електричну підстанцію Читати далі,Пів міста без світла: у Сумах окупанти пошкодили ТЕЦ та електричну підстанцію Читати далі,ТСН,2022-03-03T21:14:46+00:00
19235302,https://t.me/tsn_ua/264316,США запроваджують санкції проти Пєскова та 19 російських олігархів Читати далі,США запроваджують санкції проти Пєскова та 19 російських олігархів Читати далі,ТСН,2022-03-03T21:14:45+00:00
19235303,https://t.me/tsn_ua/264318,Зносять дахи домівок та перебивають газ: яких ушкоджень завдали війська РФ Донбасу Читати далі,Зносять дахи домівок та перебивають газ: яких ушкоджень завдали війська РФ Донбасу Читати далі,ТСН,2022-03-03T21:14:47+00:00
19235304,https://t.me/tsn_ua/264319,"""Знайте, во всем виновата Россия!"": прикордонники оприлюднили повідомлення боцмана з потопленого окупантами судна Читати далі","""Знайте, во всем виновата Россия!"": прикордонники оприлюднили повідомлення боцмана з потопленого окупантами судна Читати далі",ТСН,2022-03-03T21:14:48+00:00
19235305,https://t.me/tsn_ua/264320,Гуманітарні вантажі доправляються в окуповані міста Читати далі,Гуманітарні вантажі доправляються в окуповані міста Читати далі,ТСН,2022-03-03T21:14:49+00:00
19235308,https://t.me/tsn_ua/264322,"""Тут пекло, нас кинув Путін г**дон"": з'явились перехоплені розмови російських окупантів (аудіо) Читати далі","""Тут пекло, нас кинув Путін г**дон"": з'явились перехоплені розмови російських окупантів (аудіо) Читати далі",ТСН,2022-03-03T21:14:51+00:00
19235309,https://t.me/tsn_ua/264321,"Як допомогти мобільним операторам розвантажити мережу, щоб кожен міг зателефонувати близьким Читати далі","Як допомогти мобільним операторам розвантажити мережу, щоб кожен міг зателефонувати близьким Читати далі",ТСН,2022-03-03T21:14:50+00:00
19235317,https://t.me/tsn_ua/264323,"Чехія може скасувати смертну кару для тих, хто хоче воювати на боці України - прем’єр Читати далі","Чехія може скасувати смертну кару для тих, хто хоче воювати на боці України - прем’єр Читати далі",ТСН,2022-03-03T21:14:52+00:00
19235320,https://t.me/tsn_ua/264324,"У Києві затримали двох підозрілих громадян, які здійснювали фотофіксацію Читати далі","У Києві затримали двох підозрілих громадян, які здійснювали фотофіксацію Читати далі",ТСН,2022-03-03T21:14:52+00:00
19235323,https://t.me/tsn_ua/264325,Сватове - це Україна: місцеві жителі на Луганщині прогнали російських окупантів (відео) Читати далі,Сватове - це Україна: місцеві жителі на Луганщині прогнали російських окупантів (відео) Читати далі,ТСН,2022-03-03T21:14:56+00:00
19235324,https://t.me/tsn_ua/264326,"Корнієнко повідомив, що буде із зарплатами держслужбовців, які через війну змушені припинити роботу Читати далі","Корнієнко повідомив, що буде із зарплатами держслужбовців, які через війну змушені припинити роботу Читати далі",ТСН,2022-03-03T21:14:57+00:00
19235327,https://t.me/tsn_ua/264328,У Києві оголошена повітряна тривога!,У Києві оголошена повітряна тривога! Читати далі,ТСН,2022-03-03T21:14:59+00:00
19235329,https://t.me/tsn_ua/264329,"""Майже нова, малий пробіг"": ""Укроборонпром"" ремонтує трофейну техніку (фото) Читати далі","""Майже нова, малий пробіг"": ""Укроборонпром"" ремонтує трофейну техніку (фото) Читати далі",ТСН,2022-03-03T21:15:00+00:00
19236402,https://t.me/tsn_ua/264309,Російське вторгнення: уряд створить фонди для відновлення України Читати далі,Російське вторгнення: уряд створить фонди для відновлення України Читати далі,ТСН,2022-03-03T20:14:43+00:00
19236812,https://t.me/tsn_ua/264301,Окупанти спеціально блокують українські гуманітарні вантажі - Зеленський Читати далі,Окупанти спеціально блокують українські гуманітарні вантажі - Зеленський Читати далі,ТСН,2022-03-03T20:14:32+00:00
19236813,https://t.me/tsn_ua/264300,Федоров обговорив з європейськими колегами дії для підтримки України Читати далі,Федоров обговорив з європейськими колегами дії для підтримки України Читати далі,ТСН,2022-03-03T20:14:30+00:00
19236814,https://t.me/tsn_ua/264302,Кличко проїхався Києвом і спустився в метро Читати далі,Кличко проїхався Києвом і спустився в метро Читати далі,ТСН,2022-03-03T20:14:33+00:00
19236815,https://t.me/tsn_ua/264304,Ілон Маск адаптує Starlink для України Читати далі,Ілон Маск адаптує Starlink для України Читати далі,ТСН,2022-03-03T20:14:37+00:00
19236816,https://t.me/tsn_ua/264303,ЄС надасть українським біженцям тимчасовий захист: що це означає Читати далі,ЄС надасть українським біженцям тимчасовий захист: що це означає Читати далі,ТСН,2022-03-03T20:14:35+00:00
19236817,https://t.me/tsn_ua/264306,"Інформація про ""мітки"" в Google - це фейк для поширення паніки - Держспецзв'язку Читати далі","Інформація про ""мітки"" в Google - це фейк для поширення паніки - Держспецзв'язку Читати далі",ТСН,2022-03-03T20:14:39+00:00
19236818,https://t.me/tsn_ua/264305,Українські спецпризначенці знищили 20 ворожих БМД у Гостомелі (відео) Читати далі,Українські спецпризначенці знищили 20 ворожих БМД у Гостомелі (відео) Читати далі,ТСН,2022-03-03T20:14:38+00:00
19236819,https://t.me/tsn_ua/264308,У Луганській області українські військові тримають оборону Читати далі,У Луганській області українські військові тримають оборону Читати далі,ТСН,2022-03-03T20:14:42+00:00
19236820,https://t.me/tsn_ua/264307,Пошкоджену теплотрасу біля вокзалу в Києві відновили: містяни з опаленням і гарячою водою Читати далі,Пошкоджену теплотрасу біля вокзалу в Києві відновили: містяни з опаленням і гарячою водою Читати далі,ТСН,2022-03-03T20:14:41+00:00
19242550,https://t.me/tsn_ua/264260,Дніпро!,Дніпро! Повітряна тривога! Усі в укриття! Читати далі,ТСН,2022-03-03T18:14:42+00:00
19242551,https://t.me/tsn_ua/264261,Дніпро!,Дніпро! Повітряна тривога! Читати далі,ТСН,2022-03-03T18:14:43+00:00
19242552,https://t.me/tsn_ua/264263,"Полтава, Чернігівська область!","Полтава, Чернігівська область! Повітряна тривога! Усі в укриття! Читати далі",ТСН,2022-03-03T18:14:47+00:00
19242553,https://t.me/tsn_ua/264262,"""Виходьте на протест, це ваш останній шанс зупинити війну в Україні"": полярники звернулися до російських вчених Читати далі","""Виходьте на протест, це ваш останній шанс зупинити війну в Україні"": полярники звернулися до російських вчених Читати далі",ТСН,2022-03-03T18:14:45+00:00
19242554,https://t.me/tsn_ua/264264,Війська РФ активізували спроби захопити Запорізьку атомну електростанцію - МВС Читати далі,Війська РФ активізували спроби захопити Запорізьку атомну електростанцію - МВС Читати далі,ТСН,2022-03-03T18:14:48+00:00
19242556,https://t.me/tsn_ua/264265,Кривий Ріг!,Кривий Ріг! Повітряна тривога! Усі в укриття! Читати далі,ТСН,2022-03-03T18:14:49+00:00
19242558,https://t.me/tsn_ua/264266,"Зеленський заявив, що в Україні воюють російські армійці, однолітки його доньки: ""Це жахливо"" Читати далі","Зеленський заявив, що в Україні воюють російські армійці, однолітки його доньки: ""Це жахливо"" Читати далі",ТСН,2022-03-03T18:14:50+00:00
19242559,https://t.me/tsn_ua/264267,"""Дайте мені літаки"": Зеленський звернувся з закликом до світу Читати далі","""Дайте мені літаки"": Зеленський звернувся з закликом до світу Читати далі",ТСН,2022-03-03T18:14:51+00:00
19242560,https://t.me/tsn_ua/264268,СБУ затримала причетного до обстрілу телевежі в Києві зрадника Читати далі,СБУ затримала причетного до обстрілу телевежі в Києві зрадника Читати далі,ТСН,2022-03-03T18:14:52+00:00
19242562,https://t.me/tsn_ua/264269,Запоріжжя!,Запоріжжя! Повітряна тривога! Усі в укриття! Читати далі,ТСН,2022-03-03T18:14:53+00:00
19242563,https://t.me/tsn_ua/264270,"Зеленський назвав наступні європейські країни, до яких Путін може вторгнутися після України Читати далі","Зеленський назвав наступні європейські країни, до яких Путін може вторгнутися після України Читати далі",ТСН,2022-03-03T18:14:53+00:00
19242565,https://t.me/tsn_ua/264271,Ракети вбивають людей: Зеленський вкотре попросив про закриття неба над Україною Читати далі,Ракети вбивають людей: Зеленський вкотре попросив про закриття неба над Україною Читати далі,ТСН,2022-03-03T18:14:54+00:00
19242566,https://t.me/tsn_ua/264272,"Зеленський про бомбардування Успенського собору Росією: ""Ось так він захищає свою церкву!""","Зеленський про бомбардування Успенського собору Росією: ""Ось так він захищає свою церкву!"" Читати далі",ТСН,2022-03-03T18:14:55+00:00
19242567,https://t.me/tsn_ua/264273,"""Весь світ запізнився з Україною"" - Зеленський Читати далі","""Весь світ запізнився з Україною"" - Зеленський Читати далі",ТСН,2022-03-03T18:14:56+00:00
19242568,https://t.me/tsn_ua/264275,"""Там більше 100 тисяч загинуло, а вчора згоріла ціла сім'я.","""Там більше 100 тисяч загинуло, а вчора згоріла ціла сім'я. Як це можна сприймати?"", - Зеленський про бомбардування Бабиного Яру Читати далі",ТСН,2022-03-03T18:15:02+00:00
19242569,https://t.me/tsn_ua/264274,У Бучанському районі снаряд влучив у складські приміщення: спалахнула масштабна пожежа Читати далі,У Бучанському районі снаряд влучив у складські приміщення: спалахнула масштабна пожежа Читати далі,ТСН,2022-03-03T18:15:00+00:00
19243674,https://t.me/tsn_ua/264408,Пожежа на Запорізькій АЕС стривожила МАГАТЕ Читати далі,Пожежа на Запорізькій АЕС стривожила МАГАТЕ Читати далі,ТСН,2022-03-04T04:24:58+00:00
19243675,https://t.me/tsn_ua/264409,Ми стоїмо на порозі наймасштабнішої техногенної катастрофи в історії людства – міністр енергетики про обстріл Запорізької АЕС Читати далі,Ми стоїмо на порозі наймасштабнішої техногенної катастрофи в історії людства – міністр енергетики про обстріл Запорізької АЕС Читати далі,ТСН,2022-03-04T04:25:00+00:00
19243676,https://t.me/tsn_ua/264410,Загроза ядерної катастрофи: що відбувається на ЗАЕС через обстріли російських військових Читати далі,Загроза ядерної катастрофи: що відбувається на ЗАЕС через обстріли російських військових Читати далі,ТСН,2022-03-04T04:25:01+00:00
19243677,https://t.me/tsn_ua/264412,Загроза світового масштабу: Байден поговорив із Зеленським про пожежу на ЗАЕС через обстріли росіян Читати далі,Загроза світового масштабу: Байден поговорив із Зеленським про пожежу на ЗАЕС через обстріли росіян Читати далі,ТСН,2022-03-04T04:25:03+00:00
19243678,https://t.me/tsn_ua/264411,Загроза ядерної катастрофи на ЗАЕС: Джонсон обіцяє скликати Радбез ООН Читати далі,Загроза ядерної катастрофи на ЗАЕС: Джонсон обіцяє скликати Радбез ООН Читати далі,ТСН,2022-03-04T04:25:02+00:00
19243679,https://t.me/tsn_ua/264413,За територією Запорізької АЕС продовжує горіти одна з будівель: окупанти не дають загасити пожежу Читати далі,За територією Запорізької АЕС продовжує горіти одна з будівель: окупанти не дають загасити пожежу Читати далі,ТСН,2022-03-04T04:25:04+00:00
19243680,https://t.me/tsn_ua/264414,"""Світова катастрофа"": у Міндовкілля попередили, що аварія на ЗАЕС несе загрозу усьому світові Читати далі","""Світова катастрофа"": у Міндовкілля попередили, що аварія на ЗАЕС несе загрозу усьому світові Читати далі",ТСН,2022-03-04T04:25:05+00:00
19243681,https://t.me/tsn_ua/264415,Шольц закликав до припинення вогню в Україні: заява Читати далі,Шольц закликав до припинення вогню в Україні: заява Читати далі,ТСН,2022-03-04T04:25:06+00:00
19243682,https://t.me/tsn_ua/264417,Загроза ядерної катастрофи в Україні та відключення в РФ певних сайтів та соцмереж: п'ять головних новин за ніч Читати далі,Загроза ядерної катастрофи в Україні та відключення в РФ певних сайтів та соцмереж: п'ять головних новин за ніч Читати далі,ТСН,2022-03-04T04:25:08+00:00
19243683,https://t.me/tsn_ua/264416,Українців не депортуватимуть із США після закінчення терміну візи Читати далі,Українців не депортуватимуть із США після закінчення терміну візи Читати далі,ТСН,2022-03-04T04:25:07+00:00
19243684,https://t.me/tsn_ua/264418,"Бої біля ЗАЕС зупинилися, триває гасіння пожежі, Енергодар залишився без тепла – мер міста Читати далі","Бої біля ЗАЕС зупинилися, триває гасіння пожежі, Енергодар залишився без тепла – мер міста Читати далі",ТСН,2022-03-04T04:25:09+00:00
19243685,https://t.me/tsn_ua/264420,Гороскоп на 4 березня 2022 року для всіх знаків зодіаку по картах Таро Читати далі,Гороскоп на 4 березня 2022 року для всіх знаків зодіаку по картах Таро Читати далі,ТСН,2022-03-04T04:25:12+00:00
19243686,https://t.me/tsn_ua/264419,Загроза катастрофи на Запорізькій АЕС: рятувальники локалізували пожежу Читати далі,Загроза катастрофи на Запорізькій АЕС: рятувальники локалізували пожежу Читати далі,ТСН,2022-03-04T04:25:10+00:00
19244456,https://t.me/tsn_ua/264422,Галущенко: загроза обстрілів українських АЕС перевищує небезпеку від будь-якої ядерної ракети Читати далі,Галущенко: загроза обстрілів українських АЕС перевищує небезпеку від будь-якої ядерної ракети Читати далі,ТСН,2022-03-04T05:35:10+00:00
19244457,https://t.me/tsn_ua/264421,Посередником у мирних переговорах Росії та України зголосився стати принц Читати далі,Посередником у мирних переговорах Росії та України зголосився стати принц Читати далі,ТСН,2022-03-04T05:35:09+00:00
19244458,https://t.me/tsn_ua/264423,Військові дії Росії біля ЗАЕС безрозсудні і повинні припинитися — Міненергетики США Читати далі,Військові дії Росії біля ЗАЕС безрозсудні і повинні припинитися — Міненергетики США Читати далі,ТСН,2022-03-04T05:35:11+00:00
19244459,https://t.me/tsn_ua/264424,"Російська армія гатить по Маріуполю: у місті проблеми зі зв'язком, майже відсутні тепло і світло Читати далі","Російська армія гатить по Маріуполю: у місті проблеми зі зв'язком, майже відсутні тепло і світло Читати далі",ТСН,2022-03-04T05:35:12+00:00
19244460,https://t.me/tsn_ua/264425,Дніпро!,Дніпро! Повітряна тривога! Усі в укриття! Читати далі,ТСН,2022-03-04T05:35:13+00:00
19244461,https://t.me/tsn_ua/264426,Кривий Ріг!,Кривий Ріг! Повітряна тривога! Усі в укриття! Читати далі,ТСН,2022-03-04T05:35:14+00:00
19244462,https://t.me/tsn_ua/264427,Чи буде в Україні електроенергія в разі можливого зупинення ЗАЕС через війну: відповідь міністра Читати далі,Чи буде в Україні електроенергія в разі можливого зупинення ЗАЕС через війну: відповідь міністра Читати далі,ТСН,2022-03-04T05:35:16+00:00
19244463,https://t.me/tsn_ua/264428,"Окупанти відійшли від Бучі, але стягують сили до Миколаєва: як минула доба на фронтах (ранкове зведення) Читати далі","Окупанти відійшли від Бучі, але стягують сили до Миколаєва: як минула доба на фронтах (ранкове зведення) Читати далі",ТСН,2022-03-04T05:35:17+00:00
19244464,https://t.me/tsn_ua/264429,У Хмельницькому бомбосховищі під час повітряної тривоги народився хлопчик Читати далі,У Хмельницькому бомбосховищі під час повітряної тривоги народився хлопчик Читати далі,ТСН,2022-03-04T05:35:18+00:00
19246943,https://t.me/tsn_ua/264200,"3 березня ""Укрзалізниця"" відправить ще один евакуаційний рейс з Києва до Львова Читати далі","3 березня ""Укрзалізниця"" відправить ще один евакуаційний рейс з Києва до Львова Читати далі",ТСН,2022-03-03T15:14:22+00:00
19246944,https://t.me/tsn_ua/264202,"Українські ППО збили ворожий літак над Білгород-Дністровським, який хотів обстріляти електропідстанцію Читати далі","Українські ППО збили ворожий літак над Білгород-Дністровським, який хотів обстріляти електропідстанцію Читати далі",ТСН,2022-03-03T15:14:24+00:00
19246945,https://t.me/tsn_ua/264201,"Будуть використовувати в якості ""гарматного м'яса"": жителів так званих ""ЛДНР"" набирають для війни в Україні.","Будуть використовувати в якості ""гарматного м'яса"": жителів так званих ""ЛДНР"" набирають для війни в Україні. Читати далі",ТСН,2022-03-03T15:14:23+00:00
19246948,https://t.me/tsn_ua/264206,Російські війська ракетами обстріляли курортну Затоку в Одеській області Читати далі,Російські війська ракетами обстріляли курортну Затоку в Одеській області Читати далі,ТСН,2022-03-03T15:14:28+00:00
19246955,https://t.me/tsn_ua/264210,Wizz Air пропонує роботу за кордоном біженцям з України Читати далі,Wizz Air пропонує роботу за кордоном біженцям з України Читати далі,ТСН,2022-03-03T15:14:33+00:00
19246956,https://t.me/tsn_ua/264203,З-за кордону продовжують прибувати військовозобов'язані українці Читати далі,З-за кордону продовжують прибувати військовозобов'язані українці Читати далі,ТСН,2022-03-03T15:14:25+00:00
19246957,https://t.me/tsn_ua/264211,ООН введе до України миротворців: Верховна Рада підтримала відповідне звернення Читати далі,ООН введе до України миротворців: Верховна Рада підтримала відповідне звернення Читати далі,ТСН,2022-03-03T15:14:34+00:00
19246958,https://t.me/tsn_ua/264204,"Кулеба - Лаврову: Скажіть своєму начальнику, щоб він припинив обстріли українських міст Читати далі","Кулеба - Лаврову: Скажіть своєму начальнику, щоб він припинив обстріли українських міст Читати далі",ТСН,2022-03-03T15:14:26+00:00
19246959,https://t.me/tsn_ua/264205,Біля Одеси вибухнуло естонське вантажне судно Читати далі,Біля Одеси вибухнуло естонське вантажне судно Читати далі,ТСН,2022-03-03T15:14:27+00:00
19246962,https://t.me/tsn_ua/264207,"В Україні суворо покарають магазини, які завищують ціни, користуючись війною Читати далі","В Україні суворо покарають магазини, які завищують ціни, користуючись війною Читати далі",ТСН,2022-03-03T15:14:29+00:00
19246963,https://t.me/tsn_ua/264212,"Аеродром ""Коротич"" Харківського аероклубу знищено при нальоті авіації окупанта Читати далі","Аеродром ""Коротич"" Харківського аероклубу знищено при нальоті авіації окупанта Читати далі",ТСН,2022-03-03T15:14:36+00:00
19246964,https://t.me/tsn_ua/264208,Грузія слідом за Україною подала заявку на вступ до ЄС за прискореною процедурою Читати далі,Грузія слідом за Україною подала заявку на вступ до ЄС за прискореною процедурою Читати далі,ТСН,2022-03-03T15:14:31+00:00
19246965,https://t.me/tsn_ua/264213,"Президент США Джо Байден скликає кабінет міністрів, щоб обговорити ситуацію в Україні Читати далі","Президент США Джо Байден скликає кабінет міністрів, щоб обговорити ситуацію в Україні Читати далі",ТСН,2022-03-03T15:14:37+00:00
19246966,https://t.me/tsn_ua/264209,Рік солідарності: відомий турецький ресторатор відправив допомогу до України Читати далі,Рік солідарності: відомий турецький ресторатор відправив допомогу до України Читати далі,ТСН,2022-03-03T15:14:32+00:00
19246967,https://t.me/tsn_ua/264215,Без обмежень на використання: Рада схвалила законопроєкт про цивільну зброю Читати далі,Без обмежень на використання: Рада схвалила законопроєкт про цивільну зброю Читати далі,ТСН,2022-03-03T15:14:40+00:00
19246970,https://t.me/tsn_ua/264216,Жителі Мелітополя третій день поспіль мітингують проти російських окупантів (відео) Читати далі,Жителі Мелітополя третій день поспіль мітингують проти російських окупантів (відео) Читати далі,ТСН,2022-03-03T15:14:41+00:00
19246971,https://t.me/tsn_ua/264214,"Люди виштовхують окупантів у поле: мер Бучі розповів, як місцеві захищають місто від росіян Читати далі","Люди виштовхують окупантів у поле: мер Бучі розповів, як місцеві захищають місто від росіян Читати далі",ТСН,2022-03-03T15:14:38+00:00
19246972,https://t.me/tsn_ua/264217,"Створили ""зелений коридор"": з двох обстріляних окупантами міст під Києвом вивезли понад 1,5 тисячі людей (відео) Читати далі","Створили ""зелений коридор"": з двох обстріляних окупантами міст під Києвом вивезли понад 1,5 тисячі людей (відео) Читати далі",ТСН,2022-03-03T15:14:42+00:00
19246973,https://t.me/tsn_ua/264218,"Путін зателефонував Макрону: президент Франції заявив окупанту, що він ""бреше сам собі"" Читати далі","Путін зателефонував Макрону: президент Франції заявив окупанту, що він ""бреше сам собі"" Читати далі",ТСН,2022-03-03T15:14:43+00:00
19246974,https://t.me/tsn_ua/264219,Російська армія поцілила у школи і будинки в Чернігові: щонайменше дев'ять загиблих Читати далі,Російська армія поцілила у школи і будинки в Чернігові: щонайменше дев'ять загиблих Читати далі,ТСН,2022-03-03T15:14:44+00:00
19248769,https://t.me/tsn_ua/264190,Адміністрація Байдена просить Конгрес виділити 10 мільярдів доларів на підтримку України Читати далі,Адміністрація Байдена просить Конгрес виділити 10 мільярдів доларів на підтримку України Читати далі,ТСН,2022-03-03T14:14:59+00:00
19248770,https://t.me/tsn_ua/264189,Екологічна катастрофа у Херсонській області: курей та яйця з птахофабрики роздадуть людям Читати далі,Екологічна катастрофа у Херсонській області: курей та яйця з птахофабрики роздадуть людям Читати далі,ТСН,2022-03-03T14:14:55+00:00
19248771,https://t.me/tsn_ua/264191,"Розгорнули ""Гради"" в бік Росії: окупанти готуються до масштабної провокації Читати далі","Розгорнули ""Гради"" в бік Росії: окупанти готуються до масштабної провокації Читати далі",ТСН,2022-03-03T14:15:00+00:00
19248772,https://t.me/tsn_ua/264192,"""Тут ви всі ляжете, пишіть рапорти"": російські полонені звернулись до солдатів РФ (відео) Читати далі","""Тут ви всі ляжете, пишіть рапорти"": російські полонені звернулись до солдатів РФ (відео) Читати далі",ТСН,2022-03-03T14:15:01+00:00
19248774,https://t.me/tsn_ua/264193,"Маріуполь, який окупанти обстрілювали 14 годин поспіль, під загрозою гуманітарної катастрофи - голова ОДА Читати далі","Маріуполь, який окупанти обстрілювали 14 годин поспіль, під загрозою гуманітарної катастрофи - голова ОДА Читати далі",ТСН,2022-03-03T14:15:02+00:00
19248777,https://t.me/tsn_ua/264194,"""Мінус один"": на Вінниччині затримали диверсанта, який нібито шукав священника Читати далі","""Мінус один"": на Вінниччині затримали диверсанта, який нібито шукав священника Читати далі",ТСН,2022-03-03T14:15:03+00:00
19248778,https://t.me/tsn_ua/264198,Окупанти обстріляли село на Харківщині: семеро постраждалих Читати далі,Окупанти обстріляли село на Харківщині: семеро постраждалих Читати далі,ТСН,2022-03-03T14:15:10+00:00
19248781,https://t.me/tsn_ua/264195,"Європейський Союз підписав меморандум про надання 1,2 млрд євро макрофінансової допомоги Україні Читати далі","Європейський Союз підписав меморандум про надання 1,2 млрд євро макрофінансової допомоги Україні Читати далі",ТСН,2022-03-03T14:15:07+00:00
19248783,https://t.me/tsn_ua/264196,На трасі під Києвом спалахнула масштабна пожежа на складах косметики (відео) Читати далі,На трасі під Києвом спалахнула масштабна пожежа на складах косметики (відео) Читати далі,ТСН,2022-03-03T14:15:08+00:00
19248785,https://t.me/tsn_ua/264197,Як зареєструвати новонароджену дитину під час війни Читати далі,Як зареєструвати новонароджену дитину під час війни Читати далі,ТСН,2022-03-03T14:15:09+00:00
19248786,https://t.me/tsn_ua/264199,Антон Геращенко показав фото міста Бородянка після обстрілів Читати далі,Антон Геращенко показав фото міста Бородянка після обстрілів Читати далі,ТСН,2022-03-03T14:15:11+00:00
19249231,https://t.me/tsn_ua/264180,Понад 500 іноземних колег-медиків готові надавати медичну допомогу в Україні Читати далі,Понад 500 іноземних колег-медиків готові надавати медичну допомогу в Україні Читати далі,ТСН,2022-03-03T14:14:47+00:00
19249233,https://t.me/tsn_ua/264181,Президент Литви закликав Німеччину підтримати вступ України до ЄС Читати далі,Президент Литви закликав Німеччину підтримати вступ України до ЄС Читати далі,ТСН,2022-03-03T14:14:48+00:00
19249234,https://t.me/tsn_ua/264182,Російські окупанти вбили дитину в Ірпені Читати далі,Російські окупанти вбили дитину в Ірпені Читати далі,ТСН,2022-03-03T14:14:49+00:00
19249236,https://t.me/tsn_ua/264183,Окупанти обстріляли житлові будинки у селі Стоянка під Києвом Читати далі,Окупанти обстріляли житлові будинки у селі Стоянка під Києвом Читати далі,ТСН,2022-03-03T14:14:50+00:00
19249237,https://t.me/tsn_ua/264184,Важливий крок в протистоянні агресії РФ: з'явилась резолюція Ради Керівників МАГАТЕ Читати далі,Важливий крок в протистоянні агресії РФ: з'явилась резолюція Ради Керівників МАГАТЕ Читати далі,ТСН,2022-03-03T14:14:51+00:00
19249240,https://t.me/tsn_ua/264185,"""Укрзалізниця"" збільшує кількість евакуаційних потягів із Харкова – графік Читати далі","""Укрзалізниця"" збільшує кількість евакуаційних потягів із Харкова – графік Читати далі",ТСН,2022-03-03T14:14:52+00:00
